,id,name,review_count,rating,phone,display_phone,price,coord_lat,coord_long,is_bakeries,is_desserts,is_icecream,is_cafe,is_donuts,is_cakeshop,is_bubbletea,is_chocolate,is_cupcakes,is_Other,rand_imp_price,knn_imp_price,is_successful,County
1521,ewJTFUjPEOVkYj4FUm-11g,Piece A Cake,5.916202062607435,16.0,1,1,2.0,40.5734755325581,-74.1147970675453,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Staten Island
1522,OtY9Dbo6Lmh30Qzt4XyZCA,Matto Espresso,4.574710978503383,16.0,1,1,1.0,40.7560663,-73.9799401,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
1524,ODgsRl7zg6cwNSQLE0SGIQ,Madame Sousou Cafe,5.272999558563747,16.0,1,1,1.0,40.7633468,-73.9220508,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1,Queens
1525,_ncu4WN_n2ZP02_dHFsrIA,Two Saints,4.477336814478207,16.0,1,1,2.0,40.67151,-73.9502,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Brooklyn
1526,G5JtJcFcYD93tS8RHw60_g,Gregorys Coffee,5.583496308781699,16.0,1,1,2.0,40.75554,-73.9781,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1530,vgg1dvDP-9tFWSacN4q0nA,Coppelia,7.347943823148687,16.0,1,1,2.0,40.7389111700125,-73.9999985153443,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1533,bZc7uxqmmYLxLb14gfCOuw,Cafe Madeline,6.453624998892692,16.0,1,1,2.0,40.6419312,-73.9633539,0,0,0,1,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
1534,D1-2LKQRXVDBBaGrkKYeiQ,Intelligentsia Coffee,5.459585514144159,16.0,1,1,2.0,40.745962,-74.0049928,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1537,oe8GEFE4QLFAKt87y7zcgA,Very Fresh Noodles,7.271008538280992,20.25,1,1,2.0,40.74207,-74.00565,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1538,VZZz3ZkBvPgM9ssfSxu9lw,Marie Blachère - Great Neck,4.990432586778736,16.0,1,1,2.0,40.80119,-73.73562,1,0,0,0,0,0,0,0,0,1,2.0,2.0,1,New Jersey
1539,nI1UYDCYUTt23TpGxqnLKg,Buddakan,8.423102268016642,16.0,1,1,4.0,40.7422762672197,-74.0048000961542,0,0,0,0,0,0,0,0,0,1,4.0,4.0,1,Manhattan
1541,LvzN8TrUGJRj_UkJV0cAtQ,Empanada Mama - Hell's Kitchen,8.003363058629947,16.0,1,1,2.0,40.76441,-73.9885,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1543,jnEv25Y2DosTq2sNnvmC9g,Los Tacos No.1,8.24380842366528,20.25,0,0,2.0,40.7422546402357,-74.0059581,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1545,ghAF3f4a68kbAtptLsvxyg,Deluxe Food Market,5.556828061699537,16.0,1,1,1.0,40.718017,-73.996257,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Manhattan
1548,F_CiDJ65o8Oq4cYNcyUFAw,Kneaded Bread,5.3471075307174685,20.25,1,1,2.0,41.0044781358432,-73.6599109541388,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1,New Jersey
1549,deOyLLCW_O8qEfRwCgRQbg,Yeh's Bakery,6.169610732491456,20.25,1,1,1.0,40.7457495,-73.825802,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Queens
1550,2l0dBpaoPVQ1JwD7CaQu-w,Madman Espresso,5.736572297479192,16.0,1,1,2.0,40.752132504861095,-73.99152656670547,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1555,XTa5infpecABoyLZ86EH2w,Bagel Bob's,5.41164605185504,16.0,1,1,1.0,40.732464,-73.993832,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
1556,cP1rg5L8jBJMsGhhtWkkEQ,Alessio's Cafe | Gelato | Pizza,4.574710978503383,20.25,1,1,,40.74376,-74.03155,0,0,1,1,0,0,0,0,0,1,1.0,2.0,1,New Jersey
1561,lxPVSGnZ7YTiO5OGrqBS8Q,Vinnie's Pizzeria,6.6240652277998935,16.0,1,1,1.0,40.7189,-73.956843,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Brooklyn
1562,wlZUabctW1qOQbg-OCPhzA,OK Cafe,5.19295685089021,16.0,1,1,2.0,40.7752143591642,-73.9098901301622,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Queens
1565,4pDEVsC1JGI9Ba9Mjx5aGA,The Chipped Cup,6.07073772800249,16.0,1,1,2.0,40.828716,-73.948592,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1567,KnYcGH9r0WrmaNVoKan2Sw,The Twisted Tulip,5.003946305945459,25.0,1,1,1.0,40.798608,-74.342007,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1,New Jersey
1570,HSW4iLqHCBNRttXC1IemaQ,Boris & Horton,5.6131281063880705,20.25,1,1,1.0,40.7292599,-73.98138,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Manhattan
1572,lLNZBzln5Nk4l47nfyAT3w,Pasticceria Rocco,5.181783550292085,16.0,1,1,2.0,40.616706,-74.031164,1,1,0,0,0,0,0,0,0,1,2.0,2.0,1,Brooklyn
1574,YjF9sx5aP-ILFHcliG4MnQ,Café Grumpy,5.666426688112432,16.0,1,1,2.0,40.728641,-73.948715,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
1576,OMHH97xIajGoCK_G-X3x_Q,The Coffee Inn,5.241747015059643,16.0,1,1,1.0,40.7668045,-73.95653,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
1577,RlorYZBccaVctvq0zF2_nA,Mr Bao,4.919980925828125,16.0,1,1,,40.677195,-73.979778,0,0,0,0,0,0,0,0,0,1,1.0,2.0,1,Brooklyn
1581,w4cFJhUpjGXqqWBd3BbY4w,Freemans,7.703459047867175,16.0,1,1,2.0,40.721988,-73.992466,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1582,E5rmVdrCn-0uwD2M9nkXdw,Da Capo,5.43372200355424,20.25,1,1,2.0,40.7877696714384,-73.9538384601474,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1583,76TasfkKBOspag9Sd1StgA,Cafe Trois,5.220355825078324,20.25,1,1,2.0,41.0075645446777,-73.9488906860352,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1,New Jersey
1584,64i-2H8rLLs55RP89Ole4A,Bagel Pub,6.269096283706261,16.0,1,1,1.0,40.6696865704743,-73.9868907811782,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1,Brooklyn
1590,29vdYkOQUJ8641RvABAUWA,Lindens,4.859812404361672,20.25,1,1,,40.72418,-74.00837,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1,Manhattan
1592,-ic13XJ9ekpEfshQFPKL4A,Grandchamps Kitchen & Market,5.659482215759621,16.0,1,1,2.0,40.6847096,-73.9262115,0,1,0,0,0,0,0,0,0,1,2.0,2.0,1,Brooklyn
1593,CBktuFhY2K5IB3WHOZaeNw,House Of Flavor,4.787491742782046,20.25,1,1,2.0,40.67884,-74.1060399,0,0,0,1,0,0,0,0,0,1,2.0,2.0,1,New Jersey
1601,GlTdgd8780RNXLvz8bTmFg,Egg Shop,7.135687347028144,16.0,1,1,2.0,40.7204574688656,-73.9952510689421,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1604,N8ZXXxn0RbLo97xoT19RTg,Plowshares Coffee Roasters,5.209486152841421,16.0,1,1,2.0,40.800136083235,-73.9677886525782,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1605,bXwYrfKJxAoEIvulX3TVcA,Paris Baguette,5.605802066295998,16.0,1,1,2.0,40.7574976238613,-73.9713892650818,1,0,0,0,0,1,0,0,0,0,2.0,2.0,1,Manhattan
1609,dxCpjQXuBiy5EqZRIGxA5Q,Marie Blachere - Manhattan,4.948759890378168,16.0,1,1,,40.73068,-74.00202,1,0,0,1,0,0,0,0,0,0,1.0,1.0,1,Manhattan
1611,b_E6Ogi2nCO1Sz9NTLUlrQ,Birch Coffee,5.8664680569332965,16.0,1,1,2.0,40.7932744193585,-73.9674930983641,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1614,YGtYFrBj7g0SGDLPGSiEnQ,Kuppi Coffee Company,6.284134161070802,16.0,1,1,1.0,40.818904441329,-73.9768035398104,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,New Jersey
1616,Vw8NSOu7aS8de1vVhFpemQ,Yia Yia's Taverna,5.786897381366708,20.25,1,1,,40.70401,-73.93086,0,0,0,0,0,0,0,0,0,1,1.0,2.0,1,Brooklyn
1617,oi39VAwo4-KGm_gSkWPCsQ,Tompkins Square Bagels - Avenue A,7.317876198626496,16.0,1,1,2.0,40.72823,-73.9823,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1619,WIhm0W9197f_rRtDziq5qQ,Lombardi's Pizza,8.795430805040018,16.0,1,1,2.0,40.7215934960083,-73.9955956044561,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1622,JboVlCv3LtJt8hA-yI9U0A,Beija Flor,5.676753802268282,16.0,1,1,2.0,40.754601940029,-73.9336216385827,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Queens
1623,R1ElNcvQx0JXTlegPb4i7A,Cafe Peanut,4.574710978503383,20.25,1,1,2.0,40.732359,-74.056997,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,New Jersey
1625,6XX2Ytf8nYqh8dRhz9Kk_g,Mike's Bagels,5.501258210544727,16.0,1,1,1.0,40.84136,-73.93987,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
1628,DZmUoMU8A9xDj8PEfqhD5A,Diane's Bakery Cafe,5.1647859739235145,16.0,1,1,2.0,40.80406,-73.646827,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1,New Jersey
1630,Fx_zqaXVgc8BzwIfcbEKkw,BO's Bagels,6.198478716492308,16.0,1,1,1.0,40.804197,-73.954091,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
1631,fiVtLDD20uyMh_qiAKyZGA,Roasting Plant,5.662960480135946,16.0,1,1,1.0,40.71781,-73.99051,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
1637,IhSVn0TaX8xXb3wcQ-fgcA,Vanessa's Dumpling House,7.951559331155252,16.0,1,1,1.0,40.71839,-73.9917399,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Manhattan
1643,rZIMlQ76I0mXL8uNii_wVg,Atera,5.802118375377063,20.25,1,1,4.0,40.71694,-74.0057,0,0,0,0,0,0,0,0,0,0,4.0,4.0,1,Manhattan
1649,3iLPrhNb02n81GdxP_jqgQ,North Square,5.768320995793772,16.0,1,1,2.0,40.73251,-73.99866,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1655,7pqZ3lpAtinvJ6QKOzSXxg,Yorkville Bagel & Cafe,4.77912349311153,16.0,1,1,1.0,40.7832748666632,-73.9481280371547,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,Manhattan
1657,XLhzRqTsv9vZwNjmwS2e9g,Carnegie Diner,6.159095388491933,16.0,1,1,2.0,40.766056,-73.980504,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1659,-h0LNJk-zNS5oeKvVpLD7A,Joe's Sicilian Bakery,4.983606621708336,20.25,1,1,2.0,40.7552016,-73.7685382,1,1,0,0,0,0,0,0,0,0,2.0,2.0,1,Queens
1660,4RRaroFBdXjQTS_1_7FDsg,Gregorys Coffee,5.0689042022202315,16.0,1,1,2.0,40.7464872,-73.9825769,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1663,7iY35991NhQ1AShJZCNZgA,Sakagura,7.536363938404511,16.0,1,1,4.0,40.7516467024541,-73.9729489318165,0,0,0,0,0,0,0,0,0,1,4.0,4.0,1,Manhattan
1664,WIe7Qi3uOoMKU2ZbHfTGew,Mazzat,5.5254529391317835,20.25,1,1,2.0,40.68495,-74.00289,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Brooklyn
1668,F8WAp6PLIhM_0mNbVTsSzg,Bangkok Degree,4.867534450455582,20.25,1,1,2.0,40.67472327190444,-73.9757981977286,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Brooklyn
1676,4nZQ0iU3aVI3is1WlOxl3A,Front Street Bakery,4.890349128221754,20.25,1,1,2.0,40.65871,-73.64544,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1,New Jersey
1678,zMzH5TN6uieQj_mM68aUkw,L'Appartement 4F,5.198497031265826,16.0,0,0,2.0,40.69521417249751,-73.99478573089799,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
1679,G8uQtDQ53aBIwNff1k0wgA,Kam Hing Bakery,6.812345094177479,20.25,1,1,1.0,40.71805,-73.99925,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
1680,3t4VJC1vyUGk0aaem3b5ng,Ceremonia Bakeshop,5.111987788356544,25.0,1,1,,40.7125,-73.96056,1,0,0,0,0,0,0,0,0,0,1.0,2.0,1,Brooklyn
1681,H7QoApSloy7Zu0LFpQVv-A,Keki Modern Cakes,6.214608098422191,20.25,1,1,2.0,40.7468603,-73.984986,1,1,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1686,m8UUM6DjMgXtH_qKzo9LBA,Golden Steamer,6.025865973825314,20.25,1,1,1.0,40.71877,-73.99679,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
1690,hLG3xdyCecICkEbbOeolug,Cafedelia,4.605170185988092,25.0,1,1,,40.7311,-73.993241,0,1,0,0,0,0,0,0,0,1,1.0,2.0,1,Manhattan
1692,yr-X-bhRgh5XMolmM2WAiw,Funny Face Bakery,6.0014148779611505,20.25,1,1,2.0,40.70649,-74.00354,1,1,0,0,0,0,0,0,1,0,2.0,2.0,1,Manhattan
1693,PWsU_ORsfcjeeUqocm9vQg,Petee's Pie Company,6.818924065275521,20.25,1,1,1.0,40.7192158508607,-73.9912822511308,1,1,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
1699,-2UtjTxrt1Xzd-HPsLJ7mA,Butler,5.278114659230517,16.0,0,0,2.0,40.7032670673495,-73.9922419276899,0,0,0,1,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
1703,o4pAOfbT9Bd9RskLjD0g_w,Sweet Rehab,5.996452088619021,16.0,1,1,3.0,40.72680322425439,-74.00200951370005,0,1,0,0,0,1,0,0,0,0,3.0,3.0,1,Manhattan
1704,ky3c5RRlyO0tQQS33sO9RQ,New Golden Fung Wong Bakery,4.700480365792417,16.0,1,1,1.0,40.71517,-73.99903,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
1705,VdAVjghEq_Zl-DDte0mjrw,ACRE,4.74493212836325,20.25,1,1,2.0,40.72633,-73.95471,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Brooklyn
1707,iiP46Z-A_ClynkS_qFQKEQ,Munchiez by Mei Lai Wah,4.736198448394496,20.25,0,0,1.0,40.730027,-74.000204,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Manhattan
1708,CHBDkg9U4xx6uDanE6tGvA,Coffee Project New York | Fort Greene,4.61512051684126,20.25,1,1,2.0,40.68765069090928,-73.97930753158785,1,0,0,1,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
1710,Nbam9IMWMgSiQWL8dHql4g,Nick + Sons Bakery,4.882801922586371,25.0,0,0,,40.710838,-73.947412,1,0,0,0,0,0,0,0,0,0,1.0,3.0,1,Brooklyn
1711,1-k63Nhn0lRe48Zrz-WuJA,Miss American Pie,4.718498871295094,25.0,1,1,,40.68049,-73.97785,1,1,0,0,0,0,0,0,0,0,1.0,2.0,1,Brooklyn
1713,6q6WWGaO75PQkpWOQ2zzHQ,Parisi Bakery,6.1463292576688975,20.25,1,1,2.0,40.7211836,-73.9954365,1,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1717,Bm_OeNNmJ6Q8FXUDzGzfHw,K Minamoto,5.123963979403259,20.25,1,1,3.0,40.759536,-73.9742545,0,1,0,0,0,0,0,0,0,1,3.0,3.0,1,Manhattan
1718,uAYBJgCCLvywdT6GIf2xdg,Masseria Caffé & Bakery,4.653960350157523,20.25,1,1,2.0,40.7605998206394,-73.9860405711449,1,1,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1720,PKa6XxkvMTVD5gaDbMznNg,Buttermilk Bakeshop,5.869296913133774,20.25,1,1,1.0,40.67491,-73.98171,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Brooklyn
1723,_imB65yw2oXdsNzaHMR_Jg,"Levain Bakery - Williamsburg, Brooklyn",5.147494476813453,20.25,1,1,2.0,40.71591,-73.95924,1,1,0,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
1725,XBWO26QblInZGftnSDD94A,Maman,5.8916442118257715,16.0,1,1,2.0,40.7188969,-74.0062207,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1726,40Zhd8HA_8WuIu1ZcyfwBQ,Breads Bakery,4.605170185988092,20.25,1,1,1.0,40.7541983,-73.9843549,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
1727,77Q8n_SSXjhN8m2ypqs0ew,Maman,6.052089168924417,16.0,1,1,2.0,40.74333172998816,-73.99008773413172,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1728,ykqXbitAmPGq1xXZoOLCxw,Suited,4.897839799950911,20.25,0,0,2.0,40.7092991,-74.0079162,0,0,0,1,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1729,w-CR15lRpGi1L0oaJ5T9WA,Argentina Bakery,4.584967478670572,20.25,1,1,1.0,40.76279,-74.0359,1,0,0,0,0,1,0,0,0,1,1.0,1.0,1,New Jersey
1730,uYMimeHJ5XBGkyTrg8GXhw,Joey Bats Café,5.942799375126701,20.25,1,1,1.0,40.72008106034744,-73.9903375,0,1,0,1,0,0,0,0,0,1,1.0,1.0,1,Manhattan
1736,S9T8kG8xTPaQ1PxLE_VdYg,Devoción,5.272999558563747,16.0,1,1,1.0,40.73904,-73.98916,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,Manhattan
1737,-ogb8JWn8dvgzZA656EANA,Abraco,6.827629234502852,16.0,1,1,2.0,40.727365,-73.986167,1,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1739,VHORZQg5A3YNBptRN92QGg,The Lazy Llama Coffee Bar,5.049856007249537,20.25,1,1,2.0,40.72347,-73.98866,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1740,xKgh4ZcjY5fTmXTvYVrsbw,Cafe Belle,4.6443908991413725,20.25,1,1,1.0,40.72437,-73.99509,1,0,0,1,0,0,0,0,0,0,1.0,1.0,1,Manhattan
1742,oBcuOhubYwHV_bY35lu5hA,Petee's Cafe,4.836281906951478,16.0,1,1,2.0,40.693794,-73.964702,0,1,0,1,0,0,0,0,0,1,2.0,2.0,1,Brooklyn
1744,cS1_qVGE4kqSEcY_eXWcTw,Double Crispy Bakery,4.700480365792417,16.0,1,1,1.0,40.7186499,-73.99499,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
1745,4taegd-dJm0xGJOmqG5DtQ,Cafe Alula,4.465908118654584,20.25,1,1,,40.73461,-73.95822,0,0,0,1,0,0,0,0,0,1,1.0,2.0,1,Brooklyn
1748,ACd5HJEIQndAjH1OcE42ng,Crumbl Cookies - Upper East Side,4.48863636973214,16.0,1,1,,40.76814,-73.96155,1,1,1,0,0,0,0,0,0,0,1.0,2.0,1,Manhattan
1749,HcqYKQs46fYmk3aFNIQ2aA,Go Believe Bakery,4.454347296253507,16.0,1,1,1.0,40.7182597,-73.9945592,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
1750,PJfXA2NFkwyDY9a14qYthw,Taste Crème,5.303304908059076,20.25,1,1,3.0,40.744347,-73.9495349,0,1,0,0,0,1,0,0,0,0,3.0,3.0,1,Queens
1754,XSoFi1TZ5fUznmDstJNuaw,Bonsignour,4.653960350157523,16.0,1,1,2.0,40.73832,-74.00436,1,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1755,xxdEhaTDKmqfLiRcuOS48Q,Buttercup Bake Shop,5.846438775057725,16.0,1,1,2.0,40.74693,-73.9833699,1,0,0,0,0,0,0,0,1,0,2.0,2.0,1,Manhattan
1756,Yg5RYfgQauY4mvY3pixzqA,Le Petit Parisien,4.5217885770490405,16.0,1,1,2.0,40.72821,-73.98921,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1759,VSPkVw9gSQx-5v4A6aC_YA,Manousheh - Bleecker,6.246106765481563,20.25,1,1,1.0,40.729511,-74.001275,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Manhattan
1762,pimuUR-TEHIjUla3S3jemQ,Coffee Project New York | East Village,6.654152520183219,20.25,1,1,1.0,40.72699,-73.98922,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
1766,nSUIB7itn5ufTUzwa1IgxA,Frenchy's Food Truck,4.634728988229636,25.0,1,1,1.0,40.6706988393431,-73.9577984064817,0,0,0,0,0,1,0,0,0,1,1.0,1.0,1,Brooklyn
1768,dwNmZYx74kAjTsk1hTVtjw,Maman,4.718498871295094,16.0,1,1,2.0,40.75446,-73.98554,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1770,Smj-UqUvNFneHKkuZ0BN7A,Kona Coffee Roasters - East Village,5.442417710521793,20.25,1,1,1.0,40.72587,-73.98988,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,Manhattan
1771,CBf1A4zCRNH-jsrJh48RsA,Sahadi's,6.0063531596017325,20.25,1,1,2.0,40.690218,-73.993367,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Brooklyn
1772,1fDtQij01Mk92ZTGn6WHjg,The Little Sweet Cafe,5.267858159063328,20.25,1,1,2.0,40.6881165,-73.9866543,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
1773,xcjD7plsgJGG2N8P00Udiw,The Good Batch,5.288267030694535,16.0,1,1,2.0,40.682615013344616,-73.96323299617416,1,0,1,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
1774,a5FVkeyRpiAttprSRmzgkQ,Court Pastry Shop,5.342334251964811,20.25,1,1,1.0,40.68407,-73.99537,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Brooklyn
1775,6lUAvciN0rwYUvhssqw57g,La Churreria,5.958424693029782,16.0,1,1,1.0,40.72443349387015,-73.99500657936929,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,Manhattan
1777,HxT8Y1PtmpXKHXoWrpN9mg,Al-Sham Sweets & Pastries,5.655991810819852,20.25,1,1,1.0,40.76796,-73.91135,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Queens
1780,s4tyQOpJwsBkYXc1mNhP-A,Harper's Bread House Inc.,4.430816798843313,16.0,1,1,1.0,40.71771,-73.99303,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
1782,CoJmKwsXt3esEKVB6-3EkQ,Steve's Authentic Key Lime Pies,6.222576268071369,20.25,1,1,2.0,40.6777599765016,-74.0180665132931,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
1783,7fNTEl6c7kxMtNBBD9tOBA,Marlow & Daughters,4.442651256490317,16.0,1,1,3.0,40.71063,-73.96505,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1,Brooklyn
1785,nKpHJSu7xbGyerOjfLRzfA,Gotan - Tribeca,6.100318952020064,16.0,1,1,2.0,40.719255,-74.006607,0,1,0,1,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1786,ygVuNvg85cQr4eICVVOy0w,Breads Bakery,5.799092654460526,16.0,1,1,2.0,40.77104473478504,-73.98180789999999,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1787,QvyCFd6WC3r5jjN6zdiB0Q,Sweet House Drinks and Desserts,4.564348191467836,16.0,1,1,1.0,40.71545,-73.99822,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1,Manhattan
1788,a3fdoTaLcQDBA7np5MgBZA,Ole & Steen,5.25227342804663,16.0,0,0,2.0,40.75367233227906,-73.98509413722665,1,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1789,Ei5qjq0qmfNLkdVoO-S5Tw,Raffetto's,5.537334267018537,20.25,1,1,1.0,40.72816,-74.00172,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Manhattan
1793,oIUdTViTYGfY9Tp6N8IfoQ,Little Miss Muffin N Her Stuffin,4.418840607796598,20.25,1,1,1.0,40.6750616,-73.9633855,1,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Brooklyn
1794,z5IMh69DbE7TJ5LFhw_qvQ, Ubani,4.61512051684126,20.25,1,1,2.0,40.73005,-74.00417,0,1,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1799,F_xfvWtka3ZHXxH94AFNrA,Seven Grams Caffe,4.962844630259907,20.25,1,1,2.0,40.74391,-73.98593,1,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1800,KDGGpWef9LkYk79oVCiqfg,"Ciao, Gloria",4.709530201312334,20.25,1,1,2.0,40.6804,-73.96822,0,0,0,1,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
1805,6xPlSpyxE3PLJVeRvt2BwQ,Yaya Tea Garden,6.2878585601617845,16.0,1,1,1.0,40.7162999,-73.99496,0,0,0,0,0,0,1,0,0,1,1.0,1.0,1,Manhattan
1807,V5naohe9wFKhKW7ZQJpWkg,Betty Bakery,5.752572638825633,16.0,1,1,2.0,40.6862159,-73.9834234,1,1,0,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
1809,OQOr0DE1HtSNfxO5_mwfFg,Five & Dime,4.74493212836325,20.25,0,0,2.0,40.7126429155284,-74.0080474702053,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1812,LbgBFEdSkWyQ06rGN1t4uQ,Gelateria Gentile,5.627621113690637,20.25,1,1,1.0,40.7161757,-73.9637628,0,0,1,0,0,0,0,0,0,1,1.0,1.0,1,Brooklyn
1815,uL709qg0IGe4KsNZk_AjxQ,Lion's Milk,5.14166355650266,20.25,1,1,1.0,40.7159199,-73.9558,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Brooklyn
1818,KfZtLr5mJi5X0bh4tmSl2Q,Venchi,5.793013608384144,16.0,1,1,2.0,40.737487,-73.990474,0,0,1,0,0,0,0,1,0,1,2.0,2.0,1,Manhattan
1819,jniZaiTDALOVQfNkg_S9gg,787 Coffee,4.804021044733257,20.25,1,1,1.0,40.703485,-74.01083,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Manhattan
1822,Mkx7wE0Jlb0bFYGhEpulSg,Blackstone Coffee Roasters,4.852030263919617,20.25,1,1,2.0,40.7332899,-74.00619,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1823,byG5zRfVxMb1-w86nU0_Gg,Abu's Homestyle Bakery,4.442651256490317,16.0,1,1,1.0,40.68061,-73.95376,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Brooklyn
